CustomerID,Total Purchase,Frequency,Recency,Cluster
15755.0,2364.25,6,1,0
15756.0,532.96,4,64,0
15757.0,714.4200000000001,2,188,2
15758.0,205.25,1,25,0
15759.0,253.04000000000002,3,219,2
15762.0,583.75,2,78,0
15763.0,1086.9200000000003,2,78,0
15764.0,3279.97,6,0,0
15766.0,315.05999999999995,1,183,2
15768.0,621.83,3,116,0
15773.0,635.6800000000001,1,242,2
15774.0,270.79999999999995,1,303,2
15775.0,104.9,1,128,0
15776.0,241.61999999999998,1,134,0
15777.0,1047.1100000000001,4,6,0
15780.0,475.28,3,36,0
15781.0,345.46000000000004,3,26,0
15782.0,2614.7400000000002,3,10,0
15783.0,246.3,1,11,0
15785.0,2328.9700000000003,5,152,0
15786.0,4932.2,3,47,0
15787.0,948.05,3,27,0
15789.0,351.3,1,359,2
15790.0,220.85,1,11,0
15791.0,1612.69,2,44,0
15793.0,965.6099999999999,3,15,0
15795.0,610.01,1,150,2
15796.0,2711.56,8,18,0
15797.0,2207.4,4,96,0
15799.0,884.14,3,76,0
15800.0,699.0799999999999,2,108,0
15801.0,1063.95,3,47,0
15802.0,451.42,1,143,0
15803.0,415.82000000000005,1,52,0
15804.0,4206.389999999999,13,12,1
15805.0,5528.4800000000005,17,24,1
15806.0,784.5799999999999,3,47,0
15807.0,903.9000000000001,3,51,0
15808.0,3734.9700000000003,4,191,0
15809.0,515.77,5,69,0
15810.0,1391.98,4,79,0
15811.0,2218.62,6,23,0
15812.0,1801.14,5,33,0
15813.0,1303.9099999999999,2,208,2
15814.0,1945.33,4,17,0
15815.0,2100.6,5,35,0
15819.0,1905.4500000000003,4,50,0
15820.0,206.98,1,320,2
15821.0,570.9599999999999,2,45,0
15822.0,885.4699999999999,2,181,2
15823.0,15.0,1,666,2
15825.0,532.94,1,173,2
15826.0,1654.3100000000002,3,57,0
15827.0,1836.09,14,74,1
15829.0,636.1399999999998,2,141,0
15830.0,576.0,1,302,2
15831.0,801.76,3,0,0
15832.0,836.7900000000001,1,255,2
15834.0,2233.75,4,71,0
15835.0,954.09,4,45,0
15836.0,137.37,1,51,0
15837.0,391.98,1,183,2
15839.0,1048.49,3,81,0
15840.0,355.55999999999995,2,0,0
15841.0,1224.06,4,73,0
15843.0,118.95000000000002,1,99,0
15844.0,130.73999999999998,1,47,0
15845.0,3711.77,8,18,1
15847.0,389.2699999999999,2,289,2
15850.0,238.85,2,20,0
15852.0,160.70999999999998,2,187,2
15853.0,110.80000000000001,1,52,0
15854.0,2974.6499999999996,12,87,1
15855.0,712.24,5,95,0
15857.0,296.99999999999994,1,19,0
15858.0,1438.8500000000001,5,16,0
15860.0,977.2099999999998,8,41,0
15861.0,3165.3599999999997,8,13,1
15862.0,832.88,4,113,0
15863.0,68.84,2,26,0
15864.0,1936.3200000000004,6,23,0
15865.0,895.13,3,1,0
15866.0,230.53,1,102,0
15867.0,3812.64,15,23,1
15869.0,149.64000000000001,2,159,2
15870.0,354.09000000000003,1,152,2
15872.0,360.93,2,15,0
15874.0,4405.88,7,128,1
15877.0,493.28000000000003,2,18,0
15880.0,343.28,1,577,2
15881.0,501.39000000000004,5,313,2
15882.0,516.36,4,199,2
15883.0,396.47999999999996,2,151,0
15885.0,379.35,3,123,0
15886.0,181.09000000000003,1,61,0
15888.0,168.31,1,81,0
15889.0,446.87,2,186,2
15891.0,524.52,1,227,2
15894.0,263.55,2,254,2
15895.0,179.17000000000002,1,150,2
15897.0,222.05,2,195,2
15898.0,1388.88,5,120,0
15899.0,56.25,1,546,2
15900.0,351.11000000000007,1,24,0
15901.0,363.88,3,17,0
15903.0,5126.76,7,10,1
15904.0,164.67999999999998,1,332,2
15906.0,1567.6899999999998,7,20,0
15907.0,967.45,3,177,2
15909.0,191.93999999999997,1,174,2
15910.0,1232.18,8,16,0
15912.0,264.61999999999995,2,179,2
15916.0,1528.0900000000001,8,17,0
15917.0,123.10000000000001,1,189,2
15918.0,334.23,2,272,2
15919.0,639.8900000000001,2,20,0
15920.0,167.5,4,125,0
15921.0,336.03000000000003,1,173,2
15922.0,369.50000000000006,1,697,2
15923.0,127.08000000000001,1,666,2
15925.0,207.14999999999998,1,195,2
15930.0,426.63000000000005,1,275,2
15932.0,2495.8700000000003,8,1,0
15933.0,1107.4600000000003,3,22,0
15935.0,416.86,2,6,0
15937.0,145.35,1,183,2
15938.0,404.58,5,113,0
15939.0,6115.009999999999,15,4,1
15940.0,35.8,1,342,2
15942.0,337.43999999999994,1,134,0
15944.0,325.1,1,129,0
15945.0,181.0,1,454,2
15947.0,1708.24,1,83,0
15948.0,955.2400000000001,2,44,0
15949.0,364.72,2,17,0
15950.0,1765.51,4,79,0
15951.0,708.22,2,286,2
15952.0,806.5699999999999,4,182,2
15953.0,1659.3799999999999,8,5,0
15955.0,4416.26,14,25,1
15957.0,428.89000000000004,1,121,0
15958.0,104.35,1,75,0
15963.0,470.76000000000005,2,20,0
15965.0,845.64,4,18,0
15967.0,418.83,2,24,0
15969.0,666.0999999999999,3,50,0
15970.0,314.1,1,99,0
15971.0,4199.85,12,1,1
15973.0,307.82,1,485,2
15974.0,3442.15,7,5,0
15975.0,371.01,1,85,0
15976.0,430.94,2,166,2
15977.0,1054.73,2,18,0
15978.0,1098.78,1,78,0
15980.0,2398.8599999999997,3,1,0
15981.0,3408.48,8,6,1
15983.0,1475.02,4,22,0
15984.0,2837.67,10,71,1
15985.0,1142.4199999999998,2,124,0
15986.0,168.11999999999998,1,90,0
15987.0,1451.28,7,13,0
15988.0,158.03,1,20,0
15990.0,792.1100000000001,2,45,0
15992.0,41.989999999999995,1,181,2
15993.0,2797.57,7,17,0
15994.0,427.07000000000005,1,55,0
15996.0,1060.68,6,1,0
15998.0,3089.97,5,88,0
16000.0,12393.699999999999,3,151,1
16003.0,2735.37,5,60,0
16005.0,615.3900000000001,4,13,0
16006.0,101.4,1,5,0
16007.0,1701.94,4,4,0
16008.0,478.78000000000003,3,24,0
16009.0,992.7100000000002,4,23,0
16010.0,407.50000000000006,3,128,0
16011.0,3362.7099999999996,16,2,1
16012.0,1415.29,3,155,0
16014.0,662.3800000000001,3,64,0
16015.0,705.39,3,27,0
16016.0,1508.7600000000002,8,15,0
16017.0,211.88,1,48,0
16018.0,408.90000000000003,2,4,0
16019.0,3786.24,9,47,1
16020.0,851.01,3,17,0
16022.0,628.2800000000002,1,261,2
16023.0,719.81,3,47,0
16024.0,251.24,1,13,0
16025.0,439.65999999999997,1,60,0
16026.0,236.09,1,44,0
16027.0,934.6199999999999,6,69,0
16030.0,331.24,1,283,2
16031.0,548.94,2,123,0
16033.0,8816.4,20,5,1
16034.0,437.69999999999993,3,39,0
16036.0,758.9199999999998,2,88,0
16037.0,855.0200000000001,3,130,0
16038.0,471.78,3,178,2
16040.0,1313.5500000000002,3,149,0
16041.0,3166.4,3,90,0
16042.0,1197.2700000000002,5,22,0
16043.0,773.99,4,5,0
16045.0,1340.7,4,2,0
16048.0,256.44000000000005,2,697,2
16049.0,1111.79,3,41,0
16050.0,137.89999999999998,1,174,2
16052.0,362.05999999999995,1,55,0
16053.0,1511.9500000000003,2,93,0
16054.0,783.9000000000001,1,146,0
16055.0,134.8,1,280,2
16056.0,664.85,1,46,0
16057.0,2263.12,7,5,0
16059.0,1459.8600000000001,6,72,0
16062.0,1153.62,4,6,0
16063.0,335.32000000000005,1,261,2
16065.0,372.09,1,454,2
16066.0,1521.8700000000003,5,17,0
16070.0,852.15,2,23,0
16071.0,326.24,1,45,0
16072.0,584.32,1,289,2
16073.0,122.39999999999999,1,298,2
16076.0,2234.73,10,23,1
16078.0,79.2,1,341,2
16079.0,1352.0000000000002,3,17,0
16080.0,217.16000000000003,2,68,0
16081.0,2806.8999999999996,5,57,0
16083.0,1317.62,2,101,0
16084.0,436.18,1,300,2
16085.0,981.51,5,0,0
16086.0,1121.3899999999999,5,30,0
16091.0,315.06,2,125,0
16092.0,817.86,3,115,0
16093.0,17.0,1,107,0
16094.0,1078.2299999999998,4,12,0
16096.0,320.62,1,265,2
16097.0,185.05,1,241,2
16098.0,2005.63,7,88,0
16099.0,731.8999999999997,3,51,0
16101.0,1290.6999999999998,1,71,0
16102.0,1842.14,3,43,0
16103.0,1429.6399999999999,6,80,0
16104.0,302.36,1,91,0
16105.0,336.96,1,220,2
16106.0,108.38,1,214,2
16107.0,3204.16,7,18,0
16108.0,842.5,1,85,0
16109.0,611.8800000000001,2,219,2
16110.0,1337.48,3,46,0
16112.0,195.74,4,70,0
16113.0,161.38,1,95,0
16114.0,135.75000000000003,1,171,2
16115.0,1667.97,8,4,0
16116.0,612.7800000000001,1,5,0
16117.0,232.21,1,279,2
16119.0,423.36,2,73,0
16120.0,1309.14,4,30,0
16121.0,867.1099999999999,2,58,0
16122.0,684.42,4,39,0
16123.0,307.78000000000003,1,52,0
16124.0,249.0,1,318,2
16125.0,289.35,1,516,2
16126.0,6287.77,4,60,1
16127.0,656.25,1,40,0
16128.0,1880.2199999999998,5,18,0
16131.0,3506.540000000001,6,52,0
16134.0,618.09,2,22,0
16135.0,517.5500000000001,1,263,2
16136.0,709.3800000000002,3,30,0
16139.0,635.4100000000001,3,19,0
16140.0,725.1800000000001,2,214,2
16141.0,620.4,1,1,0
16142.0,535.3399999999999,1,250,2
16143.0,2424.94,6,35,0
16144.0,175.2,1,159,2
16145.0,3799.4900000000002,11,3,1
16146.0,734.1299999999999,3,204,2
16147.0,374.99999999999994,1,134,0
16148.0,76.32000000000001,1,297,2
16149.0,280.52000000000004,2,143,0
16150.0,2053.02,5,1,0
16152.0,1829.0399999999997,1,269,2
16153.0,1824.23,5,50,0
16156.0,3122.04,9,25,1
16157.0,656.6899999999999,3,16,0
16159.0,348.2000000000001,1,282,2
16160.0,1025.44,2,86,0
16161.0,5575.5599999999995,19,15,1
16162.0,37.4,1,340,2
16163.0,856.6000000000001,2,233,2
16164.0,822.48,3,18,0
16168.0,3787.6000000000004,27,3,1
16169.0,1822.9700000000003,4,40,0
16170.0,1885.0500000000004,6,51,0
16171.0,73.2,1,30,0
16172.0,1140.2100000000003,5,6,0
16173.0,1418.32,6,16,0
16174.0,1009.55,3,33,0
16175.0,1037.5900000000001,4,169,0
16177.0,331.95,1,51,0
16178.0,197.9,1,139,0
16179.0,215.83,1,61,0
16180.0,10254.18,8,101,1
16181.0,305.5400000000001,1,74,0
16182.0,6617.65,4,73,1
16183.0,338.7100000000001,1,275,2
16184.0,1158.79,6,5,0
16185.0,529.4100000000001,2,17,0
16186.0,4006.9400000000005,12,5,1
16187.0,6911.4400000000005,15,52,1
16188.0,981.8599999999999,4,36,0
16189.0,215.47999999999996,2,16,0
16190.0,215.08,1,41,0
16191.0,5180.52,13,12,1
16193.0,314.45000000000005,1,237,2
16198.0,400.681,1,76,0
16200.0,1080.62,2,165,2
16201.0,1863.4700000000003,4,21,0
16202.0,365.27,1,361,2
16203.0,592.9,4,0,0
16204.0,405.71,1,24,0
16205.0,761.38,4,90,0
16206.0,537.0600000000001,4,55,0
16207.0,394.38,1,26,0
16208.0,664.26,2,45,0
16209.0,2262.6199999999994,5,1,0
16211.0,547.0200000000001,1,1,0
16212.0,690.3399999999999,2,20,0
16213.0,159.0,1,79,0
16214.0,1062.75,3,171,2
16215.0,242.35000000000002,1,81,0
16216.0,914.9299999999998,1,268,2
16217.0,304.25000000000006,2,236,2
16218.0,3084.68,7,60,0
16221.0,864.86,3,98,0
16222.0,846.72,1,319,2
16224.0,1295.3,4,57,0
16225.0,1096.3200000000002,5,45,0
16226.0,255.12,3,204,2
16227.0,314.22,1,226,2
16229.0,1010.5999999999998,2,35,0
16230.0,542.03,2,279,2
16232.0,990.8799999999999,4,44,0
16233.0,536.68,3,71,0
16235.0,867.3099999999998,5,39,0
16236.0,432.19999999999993,1,79,0
16239.0,414.2,2,57,0
16240.0,3718.8,2,25,0
16241.0,2607.8700000000003,13,0,1
16242.0,3603.21,7,19,1
16243.0,409.1,2,55,0
16244.0,1522.75,2,5,0
16245.0,1413.66,3,24,0
16247.0,114.56,1,171,2
16248.0,152.94,1,91,0
16249.0,1800.0700000000002,5,53,0
16250.0,389.44,2,262,2
16253.0,3683.8599999999997,2,244,2
16255.0,2619.91,8,17,0
16256.0,752.4300000000002,1,267,2
16257.0,46.95,1,177,2
16258.0,5203.510000000001,5,46,1
16260.0,1035.45,1,51,0
16261.0,746.83,4,17,0
16265.0,5447.0,9,10,1
16266.0,861.8899999999999,7,74,0
16268.0,667.6500000000001,2,71,0
16270.0,1141.2399999999996,1,354,2
16271.0,1429.2400000000002,5,16,0
16272.0,411.7,1,117,0
16274.0,357.94999999999993,1,697,2
16275.0,559.87,1,197,2
16276.0,810.6000000000001,1,177,2
16278.0,566.38,1,101,0
16279.0,1509.5800000000002,3,22,0
16281.0,2062.0600000000004,1,73,0
16282.0,168.3,1,253,2
16283.0,1570.81,5,32,0
16284.0,823.97,2,51,0
16287.0,142.5,1,170,2
16292.0,302.25,1,63,0
16293.0,2248.99,10,22,1
16295.0,1328.5500000000004,4,0,0
16297.0,301.90000000000003,1,269,2
16298.0,598.1999999999999,3,23,0
16302.0,233.22,1,216,2
16303.0,5360.630000000001,3,26,0
16305.0,361.21999999999986,1,139,0
16306.0,632.27,6,38,0
16308.0,2560.0,4,108,0
16309.0,706.57,2,107,0
16311.0,616.26,2,18,0
16313.0,274.15000000000003,2,50,0
16315.0,226.37,1,331,2
16316.0,2938.91,8,98,0
16317.0,1341.65,3,2,0
16318.0,328.15,1,243,2
16319.0,404.40000000000003,1,188,2
16320.0,1038.46,2,66,0
16321.0,373.65,5,73,0
16322.0,326.74999999999994,2,120,0
16323.0,207.50000000000003,1,197,2
16324.0,428.67999999999995,3,178,2
16325.0,594.24,3,47,0
16326.0,3110.96,14,16,1
16327.0,3844.2200000000003,6,15,0
16330.0,251.91,3,18,0
16332.0,1593.2,7,29,0
16337.0,151.05,1,274,2
16338.0,214.8,1,217,2
16339.0,109.95000000000002,1,285,2
16340.0,549.07,1,108,0
16341.0,1971.87,4,25,0
16342.0,322.41,4,76,0
16343.0,370.47999999999996,2,16,0
16344.0,101.10000000000001,1,247,2
16345.0,575.4100000000001,1,45,0
16347.0,887.6500000000001,2,12,0
16348.0,1469.45,7,79,0
16349.0,53.5,1,291,2
16350.0,1116.47,4,22,0
16351.0,153.9,1,39,0
16352.0,494.44,2,18,0
16353.0,6675.710000000001,23,9,1
16354.0,395.8,2,74,0
16356.0,211.77,3,160,2
16357.0,658.88,3,66,0
16358.0,2027.5,4,80,0
16359.0,1750.9200000000003,9,9,0
16360.0,3512.53,6,1,0
16361.0,896.6600000000001,4,10,0
16362.0,734.77,5,30,0
16363.0,109.36000000000001,1,54,0
16364.0,707.0399999999998,2,12,0
16365.0,1540.42,9,3,0
16366.0,327.3,1,19,0
16367.0,804.49,2,302,2
16368.0,497.42999999999995,2,29,0
16369.0,1553.66,3,19,0
16370.0,1320.56,4,65,0
16372.0,367.92999999999995,2,182,2
16374.0,473.03,2,244,2
16376.0,987.01,2,18,0
16377.0,676.2,1,268,2
16378.0,362.9500000000001,3,189,2
16379.0,2157.4000000000005,4,19,0
16380.0,1780.59,1,91,0
16383.0,668.3599999999998,2,75,0
16384.0,584.5,2,31,0
16385.0,555.89,3,61,0
16386.0,317.2,2,29,0
16387.0,94.36,1,323,2
16389.0,1382.0699999999997,4,54,0
16392.0,221.18999999999997,1,270,2
16393.0,3046.21,13,12,1
16394.0,1555.3400000000001,5,57,0
16395.0,1486.9,5,61,0
16398.0,1705.8,2,125,0
16399.0,408.57,2,20,0
16400.0,303.93,1,184,2
16401.0,4098.32,12,15,1
16402.0,299.6,2,265,2
16403.0,177.5,1,313,2
16404.0,443.05000000000007,1,71,0
16405.0,167.25,2,69,0
16406.0,163.07000000000002,1,19,0
16407.0,2126.9300000000003,10,13,0
16409.0,2028.88,5,3,0
16411.0,214.64999999999998,2,20,0
16412.0,151.83,1,54,0
16413.0,262.2,1,57,0
16414.0,126.25,2,22,0
16415.0,210.34999999999997,1,45,0
16416.0,1051.4,3,27,0
16418.0,675.2700000000002,3,45,0
16419.0,972.23,6,98,0
16423.0,346.12,1,25,0
16424.0,133.56,1,338,2
16425.0,302.69999999999993,1,69,0
16426.0,1908.25,10,22,0
16427.0,241.06,2,264,2
16429.0,284.55,1,107,0
16430.0,300.85,1,58,0
16431.0,642.8100000000001,3,66,0
16432.0,287.4,1,183,2
16433.0,184.26,1,29,0
16434.0,1522.2500000000002,7,48,0
16438.0,798.35,5,27,0
16440.0,3640.6699999999996,5,52,0
16441.0,381.2,2,274,2
16442.0,616.79,3,120,0
16444.0,654.6700000000001,4,47,0
16445.0,230.51000000000002,1,182,2
16447.0,259.01,1,136,0
16448.0,188.89000000000001,1,199,2
16449.0,707.69,2,198,2
16450.0,311.92,1,150,2
16451.0,266.97,1,88,0
16454.0,6.9,2,45,0
16455.0,1841.18,7,153,0
16456.0,2158.3700000000003,5,104,0
16457.0,208.35999999999999,1,219,2
16458.0,3482.7400000000007,18,1,1
16460.0,814.72,3,29,0
16461.0,151.41999999999996,1,178,2
16462.0,136.0,3,74,0
16463.0,1422.4,4,22,0
16464.0,1314.68,3,20,0
16466.0,1603.46,7,4,0
16468.0,74.9,1,75,0
16469.0,650.4300000000001,4,24,0
16470.0,762.3900000000001,4,52,0
16471.0,223.95,1,68,0
16473.0,316.11,3,162,2
16474.0,1871.5,7,18,0
16475.0,544.3,4,1,0
16477.0,2494.46,7,68,0
16478.0,331.0,3,26,0
16479.0,300.83,2,11,0
16480.0,769.29,1,76,0
16482.0,220.62,1,16,0
16483.0,139.35,1,193,2
16484.0,404.30000000000007,2,174,2
16485.0,363.65,1,78,0
16488.0,498.79999999999995,3,115,0
16491.0,731.5,1,47,0
16493.0,1351.63,4,80,0
16494.0,826.5299999999999,1,297,2
16495.0,684.41,3,129,0
16496.0,1599.52,3,208,2
16497.0,2965.69,6,50,0
16498.0,100.97000000000001,2,162,2
16499.0,365.45000000000005,2,361,2
16500.0,400.86,6,17,0
16503.0,1431.9299999999998,4,96,0
16504.0,484.38,1,26,0
16505.0,777.6,1,121,0
16506.0,90.30000000000001,2,20,0
16509.0,363.70000000000005,1,297,2
16510.0,248.10000000000002,1,666,2
16511.0,950.26,3,22,0
16513.0,874.5899999999999,4,20,0
16515.0,1627.13,5,3,0
16516.0,101.7,1,90,0
16517.0,162.70000000000005,1,160,2
16518.0,484.32000000000005,2,91,0
16519.0,215.08,2,26,0
16520.0,1046.57,3,187,2
16523.0,9418.470000000001,21,16,1
16525.0,13027.45,26,9,1
16526.0,290.35999999999996,1,172,2
16527.0,228.06000000000003,1,82,0
16528.0,244.41000000000003,1,181,2
16529.0,455.25,1,306,2
16531.0,1244.59,7,23,0
16532.0,6748.8,3,18,1
16533.0,1095.5600000000002,3,20,0
16535.0,593.75,1,242,2
16536.0,548.97,1,111,0
16539.0,1388.81,4,151,0
16542.0,119.62,1,54,0
16545.0,339.3,1,165,2
16546.0,787.15,2,291,2
16549.0,4154.639999999999,10,11,1
16550.0,2298.97,5,109,0
16551.0,922.12,3,162,0
16552.0,379.73,2,36,0
16553.0,5719.82,12,68,1
16554.0,837.0999999999999,3,9,0
16555.0,285.89,2,110,0
16556.0,3313.79,7,106,0
16557.0,281.84999999999997,2,25,0
16558.0,8338.490000000002,20,22,1
16560.0,841.4100000000001,2,27,0
16561.0,511.12,2,30,0
16563.0,1077.74,1,54,0
16565.0,173.7,1,424,2
16566.0,614.6600000000001,5,16,0
16567.0,865.6,2,162,2
16569.0,124.2,1,181,2
16570.0,3738.4,10,16,1
16571.0,1421.69,3,27,0
16572.0,1009.6,3,33,0
16573.0,663.61,2,85,0
16574.0,451.43999999999994,1,72,0
16581.0,105.84,1,65,0
16582.0,313.61999999999995,1,114,0
16583.0,233.45000000000002,1,697,2
16584.0,936.0799999999998,2,81,0
16586.0,463.95,1,220,2
16587.0,225.14999999999995,1,233,2
16589.0,459.24,3,72,0
16591.0,213.5,1,303,2
16592.0,4113.68,16,13,1
16593.0,330.03000000000003,3,51,0
16594.0,181.09,1,76,0
16595.0,360.15999999999997,1,91,0
16596.0,250.14999999999998,2,16,0
16597.0,90.04000000000002,1,212,2
16598.0,145.05,1,286,2
16600.0,813.5199999999999,6,17,0
16601.0,244.79999999999995,1,41,0
16602.0,528.0799999999999,1,274,2
16603.0,482.47,2,75,0
16607.0,3347.71,14,0,1
16609.0,5493.46,7,3,1
16610.0,75.66,1,249,2
16611.0,129.49,1,187,2
16612.0,1187.6599999999999,4,2,0
16613.0,618.5900000000001,1,71,0
16614.0,506.19,1,65,0
16616.0,500.42,2,16,0
16617.0,151.85000000000002,1,236,2
16618.0,2647.5899999999997,5,121,0
16619.0,226.21,1,264,2
16620.0,178.96,2,181,2
16621.0,813.4800000000001,4,52,0
16623.0,129.45,1,128,0
16624.0,810.5699999999999,2,81,0
16625.0,333.08,1,68,0
16626.0,4413.1,17,23,1
16627.0,322.80000000000007,1,80,0
16628.0,2188.05,5,60,0
16629.0,417.73,2,74,0
16633.0,2883.1000000000004,6,4,0
16634.0,217.9,2,339,2
16637.0,1154.4700000000003,4,61,0
16638.0,1680.72,10,23,0
16639.0,1257.51,3,121,0
16641.0,231.10000000000002,1,106,0
16642.0,688.33,2,208,2
16643.0,487.51,1,128,0
16644.0,833.78,2,35,0
16647.0,214.06,2,170,2
16648.0,290.65999999999997,1,43,0
16650.0,518.4200000000001,1,72,0
16652.0,6773.97,7,0,1
16653.0,1212.6600000000003,2,17,0
16654.0,601.2699999999999,4,142,0
16655.0,3794.52,6,9,0
16656.0,8625.800000000001,15,3,1
16657.0,933.6199999999999,4,10,0
16658.0,123.24,1,546,2
16659.0,39.12,1,279,2
16660.0,1267.6499999999999,4,17,0
16665.0,135.39999999999998,1,363,2
16666.0,118.97999999999999,1,20,0
16667.0,570.13,2,285,2
16668.0,306.71999999999997,6,15,0
16669.0,1374.87,3,24,0
16670.0,4095.9,11,17,1
16671.0,1692.27,3,29,0
16672.0,8134.94,20,6,1
16674.0,319.60999999999996,2,55,0
16676.0,1592.12,4,66,0
16678.0,3109.99,12,2,1
16679.0,129.75,1,485,2
16680.0,183.7,1,43,0
16681.0,1770.3400000000001,6,73,0
16682.0,1027.9999999999998,5,58,0
16685.0,324.24,2,91,0
16686.0,3062.83,7,48,0
16688.0,1260.86,4,11,0
16689.0,422.59999999999997,2,76,0
16690.0,225.57999999999996,2,73,0
16692.0,1276.0,2,257,2
16693.0,482.01,2,272,2
16696.0,657.9000000000001,4,66,0
16697.0,112.75000000000001,1,6,0
16698.0,1998.0,2,227,2
16700.0,5076.550000000001,13,3,1
16701.0,5398.299999999999,13,9,1
16705.0,14034.990000000002,20,6,1
16706.0,531.3499999999999,3,115,0
16708.0,656.6300000000001,1,46,0
16709.0,3029.8700000000003,5,85,0
16710.0,2483.04,10,20,1
16711.0,1651.03,5,27,0
16712.0,3645.4300000000003,11,10,1
16713.0,6923.13,15,6,1
16714.0,1161.53,3,219,2
16715.0,301.71999999999997,1,78,0
16716.0,901.2,2,267,2
16717.0,3858.38,6,24,0
16718.0,623.7500000000001,1,577,2
16719.0,1790.42,7,15,0
16720.0,155.24,1,27,0
16721.0,292.46999999999997,1,263,2
16722.0,4730.8099999999995,13,18,1
16723.0,589.1499999999999,2,92,0
16725.0,781.02,7,69,0
16726.0,1382.02,5,27,0
16727.0,272.81999999999994,1,424,2
16728.0,1054.67,4,47,0
16729.0,7239.92,21,6,1
16730.0,743.11,3,53,0
16732.0,603.7499999999999,1,121,0
16734.0,650.51,3,53,0
16735.0,2300.56,5,79,0
16737.0,417.59999999999997,1,54,0
16738.0,3.75,1,298,2
16739.0,323.00000000000006,1,177,2
16742.0,464.9,1,47,0
16743.0,2238.09,7,5,0
16744.0,1304.76,7,12,0
16745.0,7194.3,17,2,1
16746.0,6697.66,18,2,1
16747.0,836.06,2,275,2
16748.0,1515.8999999999999,5,18,0
16750.0,623.9300000000001,5,45,0
16751.0,1764.7199999999998,1,90,0
16752.0,207.5,1,666,2
16753.0,223.92,1,0,0
16754.0,2002.4,1,665,2
16755.0,1496.83,3,115,0
16756.0,239.40000000000003,1,96,0
16757.0,106.83,1,319,2
16758.0,369.34000000000003,1,214,2
16759.0,789.79,3,90,0
16761.0,316.62,1,245,2
16762.0,1501.3799999999999,3,20,0
16763.0,611.8500000000001,1,199,2
16764.0,2799.25,13,10,1
16765.0,34.0,1,295,2
16766.0,1145.5999999999997,2,37,0
16767.0,5580.599999999999,11,65,1
16768.0,478.0899999999999,3,48,0
16769.0,380.39,1,261,2
16770.0,770.1,5,58,0
16771.0,2246.8100000000004,5,76,0
16773.0,171.59,1,58,0
16774.0,661.52,4,117,0
16775.0,1695.6599999999999,11,11,0
16776.0,388.2800000000001,1,61,0
16777.0,226.35000000000002,2,81,0
16778.0,245.94,2,68,0
16779.0,10629.720000000001,22,9,1
16780.0,425.19,2,101,0
16781.0,311.25,1,666,2
16782.0,2279.9,13,11,1
16784.0,107.6,1,20,0
16788.0,597.4799999999999,2,124,0
16789.0,80.8,1,332,2
16790.0,1545.6200000000001,6,17,0
16791.0,1721.7799999999997,7,39,0
16792.0,110.38000000000001,2,310,2
16793.0,243.84,1,58,0
16794.0,1222.7099999999998,10,4,0
16795.0,414.87999999999994,1,454,2
16796.0,305.61999999999995,1,31,0
16800.0,1201.4899999999998,1,12,0
16801.0,1619.73,4,37,0
16803.0,332.3,1,214,2
16804.0,536.99,3,24,0
16805.0,460.5899999999999,2,174,2
16806.0,801.4900000000001,4,104,0
16807.0,1121.59,3,127,0
16808.0,288.42,2,67,0
16809.0,914.69,5,24,0
16810.0,309.53999999999996,1,193,2
16811.0,547.0699999999999,2,18,0
16812.0,479.3500000000001,1,361,2
16813.0,1692.98,10,51,0
16814.0,6509.1,21,6,1
16816.0,417.06000000000006,4,104,0
16817.0,1604.75,9,37,0
16818.0,3349.57,11,11,1
16820.0,497.61,1,215,2
16823.0,358.37999999999994,1,228,2
16824.0,460.64,2,16,0
16825.0,775.1800000000001,2,157,0
16826.0,341.70000000000005,1,52,0
16828.0,128.5,2,113,0
16829.0,197.22,1,186,2
16830.0,325.90999999999997,1,333,2
16832.0,199.15,3,126,0
16833.0,1106.53,4,100,0
16834.0,413.46000000000004,1,228,2
16835.0,180.85000000000002,2,277,2
16836.0,251.87,2,40,0
16837.0,3170.9799999999996,11,30,1
16838.0,588.85,2,198,2
16841.0,1869.82,6,66,0
16842.0,1264.19,3,69,0
16843.0,10196.570000000002,16,6,1
16846.0,214.32000000000002,1,51,0
16847.0,193.44,1,44,0
16848.0,281.42,1,53,0
16849.0,124.57,1,187,2
16850.0,332.41,1,70,0
16851.0,342.45000000000005,3,43,0
16852.0,144.91,2,11,0
16855.0,328.40000000000003,2,24,0
16856.0,35.400000000000006,1,15,0
16858.0,375.69000000000005,1,546,2
16859.0,747.8100000000001,2,145,0
16861.0,173.76,2,30,0
16863.0,502.8,2,121,0
16866.0,207.73999999999998,3,64,0
16869.0,825.4200000000001,4,23,0
16871.0,2812.34,6,22,0
16872.0,680.02,3,78,0
16873.0,7123.620000000001,6,91,1
16875.0,2095.53,5,145,0
16877.0,853.7199999999999,6,13,0
16878.0,13.3,1,84,0
16880.0,1519.0800000000002,7,64,0
16881.0,432.0,1,244,2
16882.0,705.12,3,240,2
16883.0,276.72999999999996,2,218,2
16884.0,429.84000000000003,2,302,2
16885.0,471.51,3,16,0
16887.0,194.88000000000002,1,243,2
16889.0,1578.67,3,67,0
16891.0,809.7,5,120,0
16892.0,525.5400000000001,5,16,0
16893.0,145.93,1,485,2
16895.0,219.14000000000001,1,183,2
16897.0,289.78,2,300,2
16898.0,508.81,3,27,0
16899.0,1281.56,6,20,0
16900.0,887.11,3,17,0
